date,equity,position,daily_return,peak_equity,drawdown
2023-04-02,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-03,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-04,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-05,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-06,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-07,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-08,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-09,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-10,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-11,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-12,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-13,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-14,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-15,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-16,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-17,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-18,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-19,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-20,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-21,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-22,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-23,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-24,18065.11272694867,0,0.0,18065.11272694867,0.0
2023-04-25,18038.01505785825,1,-0.0014999999999998348,18065.11272694867,-0.0014999999999998348
2023-04-26,18260.388249140404,1,0.012328030028186276,18260.388249140404,0.0
2023-04-27,20253.353786037078,1,0.10914146565259863,20253.353786037078,0.0
2023-04-28,19961.943030857976,1,-0.014388271604676373,20253.353786037078,-0.014388271604676373
2023-04-29,19775.97679138673,1,-0.009316038983969266,20253.353786037078,-0.023570268889464563
2023-04-30,19732.234481731753,1,-0.002211891231285623,20253.353786037078,-0.025730025249674493
2023-05-01,17517.57004982082,1,-0.11223586634150762,20253.353786037078,-0.13507805991629607
2023-05-02,18637.776800392945,0,0.06394761073517619,20253.353786037078,-0.07976836837550982
2023-05-03,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-04,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-05,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-06,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-07,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-08,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-09,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-10,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-11,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-12,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-13,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-14,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-15,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-16,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-17,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-18,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-19,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-20,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-21,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-22,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-23,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-24,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-25,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-26,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-27,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-28,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-29,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-30,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-05-31,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-01,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-02,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-03,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-04,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-05,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-06,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-07,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-08,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-09,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-10,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-11,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-12,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-13,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-14,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-15,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-16,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-17,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-18,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-19,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-20,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-21,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-22,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-23,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-24,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-25,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-26,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-27,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-28,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-29,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-06-30,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-01,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-02,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-03,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-04,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-05,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-06,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-07,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-08,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-09,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-10,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-11,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-12,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-13,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-14,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-15,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-16,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-17,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-18,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-19,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-20,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-21,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-22,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-23,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-24,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-25,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-26,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-27,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-28,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-29,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-30,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-07-31,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-01,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-02,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-03,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-04,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-05,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-06,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-07,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-08,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-09,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-10,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-11,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-12,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-13,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-14,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-15,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-16,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-17,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-18,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-19,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-20,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-21,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-22,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-23,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-24,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-25,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-26,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-27,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-28,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-29,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-30,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-08-31,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-01,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-02,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-03,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-04,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-05,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-06,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-07,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-08,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-09,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-10,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-11,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-12,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-13,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-14,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-15,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-16,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-17,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-18,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-19,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-20,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-21,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-22,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-23,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-24,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-25,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-26,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-27,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-28,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-29,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-09-30,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-01,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-02,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-03,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-04,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-05,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-06,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-07,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-08,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-09,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-10,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-11,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-12,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-13,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-14,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-15,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-16,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-17,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-18,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-19,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-20,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-21,18637.776800392945,0,0.0,20253.353786037078,-0.07976836837550982
2023-10-22,18609.820135192356,1,-0.0014999999999999458,20253.353786037078,-0.08114871582294658
2023-10-23,24329.533541037916,1,0.3073492040382064,24329.533541037916,0.0
2023-10-24,25874.89246317233,1,0.06351781958859903,25874.89246317233,0.0
2023-10-25,26937.23807851643,1,0.041057006009054264,26937.23807851643,0.0
2023-10-26,26275.987665908076,1,-0.024547817808230676,26937.23807851643,-0.024547817808230676
2023-10-27,25795.206626440908,1,-0.018297353674395334,26937.23807851643,-0.042396011378254106
2023-10-28,26117.79157046293,1,0.012505615818225735,26937.23807851643,-0.030420583790549904
2023-10-29,26914.81347744745,0,0.030516435696113176,26937.23807851643,-0.0008324758835193125
2023-10-30,26914.81347744745,0,0.0,26937.23807851643,-0.0008324758835193125
2023-10-31,26914.81347744745,0,0.0,26937.23807851643,-0.0008324758835193125
2023-11-01,26914.81347744745,0,0.0,26937.23807851643,-0.0008324758835193125
2023-11-02,26914.81347744745,0,0.0,26937.23807851643,-0.0008324758835193125
2023-11-03,26914.81347744745,0,0.0,26937.23807851643,-0.0008324758835193125
2023-11-04,26874.44125723128,1,-0.0014999999999999458,26937.23807851643,-0.002331227169693917
2023-11-05,26743.127494072665,1,-0.004886195098969037,26937.23807851643,-0.00720603143789178
2023-11-06,26753.68431294994,1,0.00039474885200374565,26937.23807851643,-0.006814127158525696
2023-11-07,27573.413576889205,1,0.03063986456409218,27573.413576889205,0.0
2023-11-08,28046.669786740757,1,0.017163497313521292,28046.669786740757,0.0
2023-11-09,30471.577137514898,1,0.08645972478060582,30471.577137514898,0.0
2023-11-10,31866.027024599633,1,0.04576231419830146,31866.027024599633,0.0
2023-11-11,31429.854658935274,1,-0.013687692078075742,31866.027024599633,-0.013687692078075742
2023-11-12,31229.258077882274,0,-0.006382357896013047,31866.027024599633,-0.019982690224476074
2023-11-13,31229.258077882274,0,0.0,31866.027024599633,-0.019982690224476074
2023-11-14,31229.258077882274,0,0.0,31866.027024599633,-0.019982690224476074
2023-11-15,31229.258077882274,0,0.0,31866.027024599633,-0.019982690224476074
2023-11-16,31182.414190765452,1,-0.0014999999999999458,31866.027024599633,-0.021452716189139354
2023-11-17,32354.395972586637,1,0.03758470318081608,32354.395972586637,0.0
2023-11-18,32235.455286806013,1,-0.003676183164766922,32354.395972586637,-0.003676183164766922
2023-11-19,34270.285372473816,1,0.0631239753731867,34270.285372473816,0.0
2023-11-20,34469.916920597294,1,0.005825208222042466,34469.916920597294,0.0
2023-11-21,29948.8584966891,0,-0.13115953932591762,34469.916920597294,-0.13115953932591762
2023-11-22,29948.8584966891,0,0.0,34469.916920597294,-0.13115953932591762
2023-11-23,29903.93520894407,1,-0.0014999999999999458,34469.916920597294,-0.13246280001692867
2023-11-24,30930.18445340363,1,0.03431820050735723,34469.916920597294,-0.10269048444031836
2023-11-25,31059.29591899489,1,0.004174286958610329,34469.916920597294,-0.09894485703168054
2023-11-26,30210.50315366855,1,-0.027328139296526777,34469.916920597294,-0.12356901749257065
2023-11-27,29669.07027242151,1,-0.01792200806762434,34469.916920597294,-0.1392764206317847
2023-11-28,31018.0327450209,0,0.0454669613915506,34469.916920597294,-0.1001419348798529
2023-11-29,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-11-30,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-01,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-02,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-03,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-04,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-05,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-06,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-07,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-08,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-09,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-10,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-11,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-12,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-13,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-14,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-15,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-16,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-17,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-18,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-19,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-20,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-21,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-22,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-23,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-24,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-25,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-26,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-27,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-28,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-29,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-30,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2023-12-31,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2024-01-01,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2024-01-02,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2024-01-03,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2024-01-04,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2024-01-05,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2024-01-06,31018.0327450209,0,0.0,34469.916920597294,-0.1001419348798529
2024-01-07,30971.50569590337,1,-0.0014999999999999458,34469.916920597294,-0.10149172197753298
2024-01-08,37364.65225301679,1,0.2064202696467239,37364.65225301679,0.0
2024-01-09,35507.823882147844,1,-0.04969478528249993,37364.65225301679,-0.04969478528249993
2024-01-10,36631.01049113319,1,0.03163208797906769,37364.65225301679,-0.0196346471235892
2024-01-11,35938.62505598701,1,-0.018901619853314622,37364.65225301679,-0.0381651403410197
2024-01-12,28297.751273282567,0,-0.2126089623852082,37364.65225301679,-0.24265985183903782
2024-01-13,28297.751273282567,0,0.0,37364.65225301679,-0.24265985183903782
2024-01-14,28297.751273282567,0,0.0,37364.65225301679,-0.24265985183903782
2024-01-15,28297.751273282567,0,0.0,37364.65225301679,-0.24265985183903782
2024-01-16,28297.751273282567,0,0.0,37364.65225301679,-0.24265985183903782
2024-01-17,28297.751273282567,0,0.0,37364.65225301679,-0.24265985183903782
2024-01-18,28297.751273282567,0,0.0,37364.65225301679,-0.24265985183903782
2024-01-19,28297.751273282567,0,0.0,37364.65225301679,-0.24265985183903782
2024-01-20,28297.751273282567,0,0.0,37364.65225301679,-0.24265985183903782
2024-01-21,28297.751273282567,0,0.0,37364.65225301679,-0.24265985183903782
2024-01-22,28297.751273282567,0,0.0,37364.65225301679,-0.24265985183903782
2024-01-23,28297.751273282567,0,0.0,37364.65225301679,-0.24265985183903782
2024-01-24,28297.751273282567,0,0.0,37364.65225301679,-0.24265985183903782
2024-01-25,28297.751273282567,0,0.0,37364.65225301679,-0.24265985183903782
2024-01-26,28255.304646372646,1,-0.0014999999999999458,37364.65225301679,-0.24379586206127923
2024-01-27,28853.144260958285,1,0.02115849119547142,37364.65225301679,-0.22779572346672372
2024-01-28,28634.938219590225,1,-0.0075626434122577635,37364.65225301679,-0.23363562905156532
2024-01-29,31190.723877420824,1,0.0892541006455565,37364.65225301679,-0.16523446635576522
2024-01-30,30400.274192887464,0,-0.025342460394308874,37364.65225301679,-0.18638947883067825
2024-01-31,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-01,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-02,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-03,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-04,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-05,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-06,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-07,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-08,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-09,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-10,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-11,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-12,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-13,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-14,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-15,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-16,30400.274192887464,0,0.0,37364.65225301679,-0.18638947883067825
2024-02-17,30354.673781598136,1,-0.0014999999999999458,37364.65225301679,-0.18760989461243216
2024-02-18,31156.678883680277,1,0.02642114054173561,37364.65225301679,-0.16614562146327183
2024-02-19,30498.206073809048,1,-0.021134242591437924,37364.65225301679,-0.1837685021851998
2024-02-20,31331.618165960692,1,0.027326593903087115,37364.65225301679,-0.16146367551350616
2024-02-21,30572.473791960903,1,-0.02422933823521889,37364.65225301679,-0.18178085574200664
2024-02-22,29504.088650419137,1,-0.0349459827429045,37364.65225301679,-0.2103743278371606
2024-02-23,28560.996602257965,1,-0.03196479170515831,37364.65225301679,-0.23561454797289139
2024-02-24,29950.35013483273,0,0.048645134899281794,37364.65225301679,-0.1984309145439842
2024-02-25,29950.35013483273,0,0.0,37364.65225301679,-0.1984309145439842
2024-02-26,29950.35013483273,0,0.0,37364.65225301679,-0.1984309145439842
2024-02-27,29950.35013483273,0,0.0,37364.65225301679,-0.1984309145439842
2024-02-28,29950.35013483273,0,0.0,37364.65225301679,-0.1984309145439842
2024-02-29,29950.35013483273,0,0.0,37364.65225301679,-0.1984309145439842
2024-03-01,29905.42460963048,1,-0.0014999999999999458,37364.65225301679,-0.1996332681721682
2024-03-02,29313.953750524466,1,-0.01977804585043552,37364.65225301679,-0.21546295809142235
2024-03-03,30883.64904156393,1,0.05354771670851055,37364.65225301679,-0.17345279082396892
2024-03-04,38313.84234346767,1,0.24058663831803084,38313.84234346767,0.0
2024-03-05,31770.621361964542,1,-0.17077955593296734,38313.84234346767,-0.17077955593296734
2024-03-06,35065.36956207885,1,0.1037042418080858,38313.84234346767,-0.08478587848923158
2024-03-07,36206.16555850268,1,0.03253340862140908,38313.84234346767,-0.055010843498037754
2024-03-08,38072.88509139937,0,0.05155805659343837,38313.84234346767,-0.006289039086923909
2024-03-09,38072.88509139937,0,0.0,38313.84234346767,-0.006289039086923909
2024-03-10,38072.88509139937,0,0.0,38313.84234346767,-0.006289039086923909
2024-03-11,38015.77576376227,1,-0.0014999999999999458,38313.84234346767,-0.007779605528293376
2024-03-12,36959.09466570024,1,-0.0277958578204075,38313.84234346767,-0.035359222539537605
2024-03-13,39564.39721431313,1,0.07049151425861977,39564.39721431313,0.0
2024-03-14,36760.09751829563,1,-0.07087937371640263,39564.39721431313,-0.07087937371640263
2024-03-15,33768.43941578459,1,-0.08138330158188734,39564.39721431313,-0.14649427785119273
2024-03-16,27032.03346676969,1,-0.19948822230339902,39564.39721431313,-0.3167586170884371
2024-03-17,31840.353801937294,0,0.17787490316177812,39564.39721431313,-0.19522712226692351
2024-03-18,31840.353801937294,0,0.0,39564.39721431313,-0.19522712226692351
2024-03-19,31840.353801937294,0,0.0,39564.39721431313,-0.19522712226692351
